AssetID,Brand,ModelNumber,SerialNumber,Description,DateOfPurchase,DateAdded,DateModified,ChangeHistory,Notes,IsMissing,IsOOC,IsDegraded,IsDisposed,IsBulk,Quantity,MaintenanceLogs,DepartmentCode,DefaultLocation,CurrentLocation
SB900#08,Shure,SB900,,Rechargeable Battery,,,,,,False,False,False,False,False,1,,AX,Store,
SB900#09,Shure,SB900,,Rechargeable Battery,,,,,,False,False,False,False,False,1,,AX,Store,
SB900#10,Shure,SB900,,Rechargeable Battery,,,,,,False,False,False,False,False,1,,AX,Store,
FURMAN#01,FURMAN,M-10LX E,,Power Conditioner and distributor,,,,,,False,False,False,False,False,1,,AX,Store,Store
FURMAN#02,FURMAN,M-10LX E,,Power Conditioner and distributor,,,,,,False,False,False,False,False,1,,AX,Store,
FURMAN#03,FURMAN,M-10LX E,,Power Conditioner and distributor,,,,,,False,False,False,False,False,1,,AX,Store,
FURMAN#04,FURMAN,M-10LX E,,Power Conditioner and distributor,,,,,,False,False,False,False,False,1,,AX,Store,
UA845UWB#01,Shure,UA845UWB,,Antenna and power distributor,,,,,,False,False,False,False,False,1,,AX,Store,Store
UA845#01,Shure,UA845,2AL11380223,UHF Antenna Distribution System,,,,,,False,False,False,False,False,1,,AX,Store,
UA874WB#01,Shure,UA874WB,,Directional Antenna,,,,,,False,False,False,False,False,1,,AX,Store,Store
UA874WB#02,Shure,UA874WB,,Directional Antenna,,,,,,False,False,False,False,False,1,,AX,Store,Store
COMPACTXT#01,GrandMA3,Compact XT,1542000000-101464,Console,,,,,,False,False,False,False,False,1,,LX,Store,Store
PEARL2010#01,Avolites,Pearl 2010,,Console,,,,,,False,False,False,False,False,1,,LX,Store,
TIGERTOUCH2#01,Avolites,Tiger Touch 2,,Console,,,,,,False,False,False,False,False,1,,LX,Store,Store
QUARTZ#01,Avolites,Quartz,QTZHS23122602C,Console,,,,,,False,False,False,False,False,1,,LX,Store,Store
QUARTZ#02,Avolites,Quartz,QTZHS23122701C,Console,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#01,Robe,ESPRITE,S2200820358,Profile LED,,,,,,False,False,False,False,False,1,"[{""id"":""79cef6e37ab754d92eaac0a2"",""date"":""2026/03/27"",""user"":""bnjm2000"",""description"":""Operator Ah Heng reported gobo rotate will stutter"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}},{""date"":""2026/04/01"",""user"":""bnjm2000"",""description"":""Dean checked and discovered gobo holder feels sandy. Robe failed to repair - ordered new part."",""type"":""Fault"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""7448317eb6d3394a3e0601d1"",""date"":""2026/05/19"",""user"":""cjamie"",""description"":""Gobo holder replaced"",""type"":""Repair"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""cleared""}],""source"":{}}]",LX,Store,
ESPRITE#02,Robe,ESPRITE,S2200820724,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#03,Robe,ESPRITE,S2200821218,Profile LED,,,,,,False,False,False,False,False,1,"[{""date"":""2026/01/23"",""user"":""bnjm2000"",""description"":""Jacky reported rust on motor, cleaned off."",""type"":""Fault"",""cost"":"""",""changes"":[],""source"":{}}]",LX,Store,Store
ESPRITE#04,Robe,ESPRITE,S2200821219,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#05,Robe,ESPRITE,S2300894821,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#06,Robe,ESPRITE,S2300894837,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#07,Robe,ESPRITE,S2300894861,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,
ESPRITE#08,Robe,ESPRITE,S2300894865,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,
ESPRITE#09,Robe,ESPRITE,S2300894866,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#10,Robe,ESPRITE,S2300894867,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#11,Robe,ESPRITE,S2300894868,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#12,Robe,ESPRITE,S2300894869,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#13,Robe,ESPRITE,S2400923592,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#14,Robe,ESPRITE,S2400923593,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#15,Robe,ESPRITE,S2400923594,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,
ESPRITE#16,Robe,ESPRITE,S2400923595,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,
ESPRITE#17,Robe,ESPRITE,S2400924705,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#18,Robe,ESPRITE,S2400924706,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#19,Robe,ESPRITE,S2400924709,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#20,Robe,ESPRITE,S2400924710,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#21,Robe,ESPRITE,S2400924711,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#22,Robe,ESPRITE,S2400924712,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#23,Robe,ESPRITE,S2400924713,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
ESPRITE#24,Robe,ESPRITE,S2400924714,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#01,Robe,Robin LEDBeam 350 Wash,2300840058,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#02,Robe,Robin LEDBeam 350 Wash,2300840052,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#03,Robe,Robin LEDBeam 350 Wash,2300840055,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#04,Robe,Robin LEDBeam 350 Wash,2300877279,Wash LED,,,,,,False,False,False,False,False,1,"[{""date"":""2026/01/24"",""user"":""bnjm2000"",""description"":""Unit became unresponsive mid-show (STPI Symposium @ 72-13)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2026/01/28"",""user"":""bnjm2000"",""description"":""Sent in to Robe Service Centre for servicing"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Robe Service Centre""}],""source"":{}},{""date"":""2026/02/23"",""user"":""bnjm2000"",""description"":""Ticket Number: TT629:\n\n13020118-01 Power Supply Delta PJL-48V400WBAAR parallel/LLC ($217.69)\n17030874 Air filter 80x52mm ($0.34)\nS-INHADHOC Service Inhouse (Adhoc) ($150)\nTotal SGD 401.15 (incl GST)"",""type"":""Repair"",""cost"":""401.15"",""changes"":[],""source"":{}},{""date"":""2026/04/01"",""user"":""bnjm2000"",""description"":""Collected back from Robe"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""},{""kind"":""missing"",""action"":""cleared""}],""source"":{}}]",LX,Store,Store
LEDBEAM#05,Robe,Robin LEDBeam 350 Wash,2300877292,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#06,Robe,Robin LEDBeam 350 Wash,2300840057,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#07,Robe,Robin LEDBeam 350 Wash,2300840405,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#08,Robe,Robin LEDBeam 350 Wash,2300840053,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#09,Robe,Robin LEDBeam 350 Wash,2300840065,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#10,Robe,Robin LEDBeam 350 Wash,2300840399,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#11,Robe,Robin LEDBeam 350 Wash,2300840404,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#12,Robe,Robin LEDBeam 350 Wash,2300840401,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#13,Robe,Robin LEDBeam 350 Wash,2300840396,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#14,Robe,Robin LEDBeam 350 Wash,2300840051,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#15,Robe,Robin LEDBeam 350 Wash,2300877277,Wash LED,,,,,,False,False,False,False,False,1,"[{""date"":""2025/04/04"",""user"":""bnjm2000"",""description"":""Intermittent can't power up\nReplaced power supply - $217.69 (but FOC)"",""type"":""Repair"",""cost"":""0.00"",""changes"":[],""source"":{}}]",LX,Store,Store
LEDBEAM#16,Robe,Robin LEDBeam 350 Wash,2300877284,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#17,Robe,Robin LEDBeam 350 Wash,2300877283,Wash LED,,,,,,False,False,False,False,False,1,"[{""date"":""2025/04/04"",""user"":""bnjm2000"",""description"":""Intermittent can't power up\nReplaced power supply - $217.69 (but FOC)"",""type"":""Repair"",""cost"":""0.00"",""changes"":[],""source"":{}}]",LX,Store,Store
LEDBEAM#18,Robe,Robin LEDBeam 350 Wash,2300877278,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#19,Robe,Robin LEDBeam 350 Wash,2300840054,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#20,Robe,Robin LEDBeam 350 Wash,2300877265,Wash LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEDBEAM#21,Robe,Robin LEDBeam 350 Wash,2300840400,Wash LED,,,,,,False,False,False,False,False,1,"[{""date"":""2025/04/04"",""user"":""bnjm2000"",""description"":""Intermittent can't power up\nReplaced power supply - $217.69 (but FOC)"",""type"":""Repair"",""cost"":""0.00"",""changes"":[],""source"":{}}]",LX,Store,Store
LEDBEAM#22,Robe,Robin LEDBeam 350 Wash,2300840398,Wash LED,,,,,,False,False,False,False,False,1,"[{""date"":""2025/04/04"",""user"":""bnjm2000"",""description"":""Intermittent can't power up\nReplaced power supply - $217.69 (but FOC)"",""type"":""Repair"",""cost"":""0.00"",""changes"":[],""source"":{}}]",LX,Store,Store
LEDBEAM#23,Robe,Robin LEDBeam 350 Wash,2300077264,Wash LED,,,,,,False,False,False,False,False,1,"[{""date"":""2025/04/04"",""user"":""bnjm2000"",""description"":""Intermittent can't power up\nReplaced power supply - $217.69 (but FOC)"",""type"":""Repair"",""cost"":""0.00"",""changes"":[],""source"":{}}]",LX,Store,Store
LEDBEAM#24,Robe,Robin LEDBeam 350 Wash,2300840397,Wash LED,,,,,,False,False,False,False,False,1,"[{""date"":""2025/04/04"",""user"":""bnjm2000"",""description"":""Intermittent can't power up\nReplaced power supply - $217.69 (but FOC)"",""type"":""Repair"",""cost"":""0.00"",""changes"":[],""source"":{}}]",LX,Store,Store
DIABLO#01,Ayrton,Diablo (W.DMX),DB2935040,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#02,Ayrton,Diablo (W.DMX),DB2935047,Profile LED,,,,,,False,False,False,False,False,1,"[{""date"":""2025/05/25"",""user"":""bnjm2000"",""description"":""Discovered fan error (Wedding of Micheal and Cindy)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Total Solutions""},{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/06/05"",""user"":""bnjm2000"",""description"":""Sent to TSM, reset connector tested okay - $80"",""type"":""Repair"",""cost"":""80.00"",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""}],""source"":{}}]",LX,Store,Store
DIABLO#03,Ayrton,Diablo (W.DMX),DB2935098,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#04,Ayrton,Diablo (W.DMX),DB2935016,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#05,Ayrton,Diablo (W.DMX),DB2953048,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#06,Ayrton,Diablo (W.DMX),DB2935001,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#07,Ayrton,Diablo (W.DMX),DB2935033,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#08,Ayrton,Diablo (W.DMX),DB2935002,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#09,Ayrton,Diablo (W.DMX),DB2935036,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#10,Ayrton,Diablo (W.DMX),DB2935057,Profile LED,,,,,,False,False,False,False,False,1,"[{""date"":""2025/06/05"",""user"":""bnjm2000"",""description"":""Replaced Pan/Tilt Board - $222.87"",""type"":""Repair"",""cost"":""222.87"",""changes"":[],""source"":{}}]",LX,Store,Store
DIABLO#11,Ayrton,Diablo (W.DMX),DB2935034,Profile LED,,,,,,False,False,False,False,False,1,"[{""date"":""2025/06/05"",""user"":""bnjm2000"",""description"":""Replaced Pan/Tilt board - $222.87\nCMY Driver Board - $195.84"",""type"":""Repair"",""cost"":""418.71"",""changes"":[],""source"":{}}]",LX,Store,Store
DIABLO#12,Ayrton,Diablo (W.DMX),DB2935019,Profile LED,,,,,,False,False,False,False,False,1,"[{""date"":""2025/06/05"",""user"":""bnjm2000"",""description"":""Replaced Pan/Tilt Board - $222.87"",""type"":""Repair"",""cost"":""222.87"",""changes"":[],""source"":{}}]",LX,Store,Store
DIABLO#13,Ayrton,Diablo Profile,DB5309007,Profile LED,,,,,,False,False,False,False,False,1,"[{""date"":""2025/06/30"",""user"":""Deano"",""description"":""Gobo error"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/07/08"",""user"":""Deano"",""description"":""Repaired by Technician Dean"",""type"":""Repair"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""}],""source"":{}}]",LX,Store,Store
DIABLO#14,Ayrton,Diablo Profile,DB5309023,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#15,Ayrton,Diablo Profile,DB5309005,Profile LED,,,,,,False,False,False,False,False,1,"[{""date"":""2025/06/26"",""user"":""bnjm2000"",""description"":""Many error (Wedding of Micheal and Cindy)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/06/05"",""user"":""bnjm2000"",""description"":""Replaced Zoom/Focus Driver Board - $FOC"",""type"":""Repair"",""cost"":""0.00"",""changes"":[{""kind"":""ooc"",""action"":""cleared""}],""source"":{}}]",LX,Store,Store
DIABLO#16,Ayrton,Diablo Profile,DB5309027,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#17,Ayrton,Diablo Profile,DB5309010,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#18,Ayrton,Diablo Profile,DB5309016,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#19,Ayrton,Diablo Profile,DB5309034,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#20,Ayrton,Diablo Profile,DB5309017,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#21,Ayrton,Diablo Profile,DB5309028,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#22,Ayrton,Diablo Profile,DB5309015,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
DIABLO#23,Ayrton,Diablo Profile,DB5309008,Profile LED,,,,,,False,False,False,False,False,1,"[{""id"":""3224828b0ab6e4470b512b11"",""date"":""2025/09/02"",""user"":""tjacky"",""description"":""Discovered screw thread rounded when doing cleaning"",""type"":""Fault"",""cost"":"""",""changes"":[],""source"":{}}]",LX,Store,
DIABLO#24,Ayrton,Diablo Profile,DB5309042,Profile LED,,,,,,False,False,False,False,False,1,,LX,Store,Store
PB#01,Astera,Pixel Brick,047-0312660,Batt LED Uplighters,2023-03-01,,,,,False,False,False,False,False,1,"[{""date"":""2024/12/05"",""user"":""feezahmnsr"",""description"":""2024/12/04 - Full Maintenance By TSM"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2026/04/13"",""user"":""bnjm2000"",""description"":""Updated to version V5.16.26"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",LX,Store,Store
PB#02,Astera,Pixel Brick,047-0312797,Batt LED Uplighters,2023-03-01,,,,,False,False,False,False,False,1,"[{""date"":""2024/12/05"",""user"":""feezahmnsr"",""description"":""2024/12/04 - Full Maintenance By TSM"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2025/08/12"",""user"":""bnjm2000"",""description"":""Screen messed up after charging"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/08/14"",""user"":""bnjm2000"",""description"":""Sent in to Total Solutions"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Total Solutions""}],""source"":{}},{""date"":""2025/08/27"",""user"":""bnjm2000"",""description"":""Replaced PB15 rear housing assembly, sent back to us by TSM"",""type"":""Repair"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""},{""kind"":""missing"",""action"":""cleared""}],""source"":{}},{""date"":""2026/04/13"",""user"":""bnjm2000"",""description"":""Updated to version V5.16.26"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",LX,Store,Store
PB#03,Astera,Pixel Brick,047-0312711,Batt LED Uplighters,2023-03-01,,,,,False,False,False,False,False,1,"[{""date"":""2024/12/05"",""user"":""feezahmnsr"",""description"":""2024/12/04 - Full Maintenance By TSM"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2026/04/13"",""user"":""bnjm2000"",""description"":""Updated to version V5.16.26"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",LX,Store,Store
PB#04,Astera,Pixel Brick,047-0312670,Batt LED Uplighters,2023-03-01,,,,,False,False,False,False,False,1,"[{""date"":""2024/12/05"",""user"":""feezahmnsr"",""description"":""2024/12/04 - Full Maintenance By TSM"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2026/04/13"",""user"":""bnjm2000"",""description"":""Updated to version V5.16.26"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",LX,Store,Store
PB#05,Astera,Pixel Brick,047-0312685,Batt LED Uplighters,2023-03-01,,,,,False,False,False,False,False,1,"[{""date"":""2024/12/05"",""user"":""feezahmnsr"",""description"":""2024/12/04 - Full Maintenance By TSM"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/15"",""user"":""bnjm2000"",""description"":""Screen dim"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2026/04/13"",""user"":""bnjm2000"",""description"":""Updated to version V5.16.26"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/25"",""user"":""bnjm2000"",""description"":""Replaced PB15-HOU-BC - $0"",""type"":""Repair"",""cost"":""0.00"",""changes"":[{""kind"":""ooc"",""action"":""cleared""}],""source"":{}}]",LX,Store,Store
PB#06,Astera,Pixel Brick,047-0312648,Batt LED Uplighters,2023-03-01,,,,,False,False,False,False,False,1,"[{""date"":""2024/12/05"",""user"":""feezahmnsr"",""description"":""2024/12/04 - Full Maintenance By TSM"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2026/04/13"",""user"":""bnjm2000"",""description"":""Updated to version V5.16.26"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",LX,Store,Store
PB#07,Astera,Pixel Brick,047-0312686,Batt LED Uplighters,2023-03-01,,,,,False,False,False,False,False,1,"[{""date"":""2024/12/05"",""user"":""feezahmnsr"",""description"":""2024/12/04 - Full Maintenance By TSM"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2026/04/13"",""user"":""bnjm2000"",""description"":""Updated to version V5.16.26"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",LX,Store,Store
PB#08,Astera,Pixel Brick,047-0313538,Batt LED Uplighters,2023-03-01,,,,,False,False,False,False,False,1,"[{""date"":""2024/12/05"",""user"":""feezahmnsr"",""description"":""2024/12/04 - Full Maintenance By TSM"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2025/12/04"",""user"":""bnjm2000"",""description"":""Display discovered not working (ESMO @ Capitol Kapinski)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2026/01/08"",""user"":""bnjm2000"",""description"":""Sent in to TSM for servicing"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Total Solutions""}],""source"":{}},{""date"":""2026/02/12"",""user"":""bnjm2000"",""description"":""Collected back from TSM."",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""},{""kind"":""missing"",""action"":""cleared""}],""source"":{}},{""date"":""2026/04/13"",""user"":""bnjm2000"",""description"":""Updated to version V5.16.26"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",LX,Store,Store
